nflverse_game_id,week,posteam,defteam,offense_personnel,offense_id,short_name,position_group,snaps
2025_03_MIA_BUF,3,MIA,BUF,p_104,00-0039880,M.Washington,WR,1
2025_03_MIA_BUF,3,BUF,MIA,p_221,00-0038679,T.Shavers,WR,2
2025_03_MIA_BUF,3,BUF,MIA,p_221,00-0036980,E.Moore,WR,1
2025_03_MIA_BUF,3,BUF,MIA,p_131,00-0037261,K.Shakir,WR,1
2025_03_MIA_BUF,3,BUF,MIA,p_122,00-0036980,E.Moore,WR,1
2025_03_MIA_BUF,3,BUF,MIA,p_122,00-0039875,R.Davis,RB,1
2025_03_MIA_BUF,3,BUF,MIA,p_131,00-0036988,J.Palmer,WR,1
2025_03_MIA_BUF,3,MIA,BUF,p_212,00-0039880,M.Washington,WR,1
2025_03_MIA_BUF,3,MIA,BUF,p_113,00-0035125,A.Ingold,RB,1
2025_03_MIA_BUF,3,MIA,BUF,p_113,00-0036620,D.Eskridge,WR,2
2025_03_MIA_BUF,3,BUF,MIA,p_023,00-0035689,D.Knox,TE,1
2025_03_MIA_BUF,3,BUF,MIA,p_023,00-0036988,J.Palmer,WR,1
2025_03_MIA_BUF,3,BUF,MIA,p_023,00-0037261,K.Shakir,WR,1
2025_03_MIA_BUF,3,BUF,MIA,p_023,00-0038933,D.Kincaid,TE,1
2025_03_MIA_BUF,3,BUF,MIA,p_023,00-0039901,K.Coleman,WR,1
2025_03_ATL_CAR,3,ATL,CAR,p_113,00-0034407,R.McCloud,WR,45
2025_03_ATL_CAR,3,ATL,CAR,p_113,00-0036309,D.Mooney,WR,51
2025_03_ATL_CAR,3,ATL,CAR,p_113,00-0036970,K.Pitts,TE,45
2025_03_ATL_CAR,3,ATL,CAR,p_113,00-0037238,D.London,WR,48
2025_03_ATL_CAR,3,ATL,CAR,p_113,00-0038542,B.Robinson,RB,45
2025_03_ATL_CAR,3,ATL,CAR,p_122,00-0036309,D.Mooney,WR,8
2025_03_ATL_CAR,3,ATL,CAR,p_122,00-0036429,C.Woerner,TE,9
2025_03_ATL_CAR,3,ATL,CAR,p_122,00-0036970,K.Pitts,TE,9
2025_03_ATL_CAR,3,ATL,CAR,p_122,00-0037238,D.London,WR,9
2025_03_ATL_CAR,3,ATL,CAR,p_122,00-0038542,B.Robinson,RB,8
2025_03_ATL_CAR,3,ATL,CAR,p_122,00-0034407,R.McCloud,WR,1
2025_03_ATL_CAR,3,ATL,CAR,p_113,00-0035359,D.Sills,WR,25
2025_03_ATL_CAR,3,CAR,ATL,p_113,00-0033589,D.Moore,WR,31
2025_03_ATL_CAR,3,CAR,ATL,p_113,00-0036555,C.Hubbard,RB,17
2025_03_ATL_CAR,3,CAR,ATL,p_113,00-0038840,B.Tremayne,WR,15
2025_03_ATL_CAR,3,CAR,ATL,p_113,00-0039356,J.Sanders,TE,20
2025_03_ATL_CAR,3,CAR,ATL,p_113,00-0040124,T.McMillan,WR,30
2025_03_ATL_CAR,3,CAR,ATL,p_113,00-0034983,H.Renfrow,WR,17
2025_03_ATL_CAR,3,CAR,ATL,p_113,00-0037005,T.Tremble,TE,8
2025_03_ATL_CAR,3,CAR,ATL,p_122,00-0033589,D.Moore,WR,18
2025_03_ATL_CAR,3,CAR,ATL,p_122,00-0037005,T.Tremble,TE,17
2025_03_ATL_CAR,3,CAR,ATL,p_122,00-0036555,C.Hubbard,RB,13
2025_03_ATL_CAR,3,CAR,ATL,p_122,00-0039356,J.Sanders,TE,10
2025_03_ATL_CAR,3,CAR,ATL,p_122,00-0040124,T.McMillan,WR,19
2025_03_ATL_CAR,3,CAR,ATL,p_113,00-0036139,R.Dowdle,RB,14
2025_03_ATL_CAR,3,CAR,ATL,p_131,00-0033589,D.Moore,WR,4
2025_03_ATL_CAR,3,CAR,ATL,p_131,00-0037005,T.Tremble,TE,4
2025_03_ATL_CAR,3,CAR,ATL,p_131,00-0036555,C.Hubbard,RB,4
2025_03_ATL_CAR,3,CAR,ATL,p_131,00-0039356,J.Sanders,TE,4
2025_03_ATL_CAR,3,CAR,ATL,p_131,00-0040187,M.Evans,TE,4
2025_03_ATL_CAR,3,ATL,CAR,p_113,00-0037263,T.Allgeier,RB,5
2025_03_ATL_CAR,3,CAR,ATL,p_212,00-0033589,D.Moore,WR,2
2025_03_ATL_CAR,3,CAR,ATL,p_212,00-0037005,T.Tremble,TE,2
2025_03_ATL_CAR,3,CAR,ATL,p_212,00-0036555,C.Hubbard,RB,2
2025_03_ATL_CAR,3,CAR,ATL,p_212,00-0040124,T.McMillan,WR,2
2025_03_ATL_CAR,3,CAR,ATL,p_212,00-0040644,T.Etienne,RB,1
2025_03_ATL_CAR,3,ATL,CAR,p_122,00-0037263,T.Allgeier,RB,1
2025_03_ATL_CAR,3,CAR,ATL,p_113,00-0040187,M.Evans,TE,3
2025_03_ATL_CAR,3,CAR,ATL,p_122,00-0036139,R.Dowdle,RB,6
2025_03_ATL_CAR,3,CAR,ATL,p_122,00-0040187,M.Evans,TE,11
2025_03_ATL_CAR,3,CAR,ATL,p_122,00-0038840,B.Tremayne,WR,1
2025_03_ATL_CAR,3,ATL,CAR,p_113,00-0036429,C.Woerner,TE,5
2025_03_ATL_CAR,3,ATL,CAR,p_113,00-0034854,K.Hodge,WR,2
2025_03_ATL_CAR,3,CAR,ATL,p_212,00-0036139,R.Dowdle,RB,1
2025_03_ATL_CAR,3,CAR,ATL,p_121,00-0036139,R.Dowdle,RB,1
2025_03_ATL_CAR,3,CAR,ATL,p_121,00-0037005,T.Tremble,TE,1
2025_03_ATL_CAR,3,CAR,ATL,p_121,00-0040124,T.McMillan,WR,1
2025_03_ATL_CAR,3,CAR,ATL,p_121,00-0040187,M.Evans,TE,1
2025_03_ATL_CAR,3,ATL,CAR,p_113,00-0037277,T.Quitoriano,TE,7
2025_03_ATL_CAR,3,ATL,CAR,p_113,00-0040547,N.Carter,RB,7
2025_03_GB_CLE,3,CLE,GB,p_113,00-0033885,D.Njoku,TE,22
2025_03_GB_CLE,3,CLE,GB,p_113,00-0036407,J.Jeudy,WR,36
2025_03_GB_CLE,3,CLE,GB,p_113,00-0038979,C.Tillman,WR,35
2025_03_GB_CLE,3,CLE,GB,p_113,00-0040784,Q.Judkins,RB,17
2025_03_GB_CLE,3,CLE,GB,p_113,00-0040782,I.Bond,WR,27
2025_03_GB_CLE,3,CLE,GB,p_113,00-0040663,H.Fannin,TE,14
2025_03_GB_CLE,3,CLE,GB,p_113,00-0039379,J.Thrash,WR,10
2025_03_GB_CLE,3,CLE,GB,p_122,00-0033885,D.Njoku,TE,20
2025_03_GB_CLE,3,CLE,GB,p_122,00-0036407,J.Jeudy,WR,17
2025_03_GB_CLE,3,CLE,GB,p_122,00-0040784,Q.Judkins,RB,12
2025_03_GB_CLE,3,CLE,GB,p_122,00-0040663,H.Fannin,TE,21
2025_03_GB_CLE,3,CLE,GB,p_122,00-0040782,I.Bond,WR,13
2025_03_GB_CLE,3,CLE,GB,p_111,00-0040784,Q.Judkins,RB,2
2025_03_GB_CLE,3,CLE,GB,p_111,00-0040663,H.Fannin,TE,1
2025_03_GB_CLE,3,CLE,GB,p_111,00-0040782,I.Bond,WR,2
2025_03_GB_CLE,3,CLE,GB,p_113,00-0040162,D.Sampson,RB,4
2025_03_GB_CLE,3,GB,CLE,p_113,00-0035700,J.Jacobs,RB,28
2025_03_GB_CLE,3,GB,CLE,p_113,00-0037816,R.Doubs,WR,42
2025_03_GB_CLE,3,GB,CLE,p_113,00-0038996,T.Kraft,TE,38
2025_03_GB_CLE,3,GB,CLE,p_113,00-0038393,D.Wicks,WR,39
2025_03_GB_CLE,3,GB,CLE,p_113,00-0040667,M.Golden,WR,34
2025_03_GB_CLE,3,GB,CLE,p_122,00-0035700,J.Jacobs,RB,13
2025_03_GB_CLE,3,GB,CLE,p_122,00-0037816,R.Doubs,WR,14
2025_03_GB_CLE,3,GB,CLE,p_122,00-0039144,L.Musgrave,TE,11
2025_03_GB_CLE,3,GB,CLE,p_122,00-0038996,T.Kraft,TE,18
2025_03_GB_CLE,3,GB,CLE,p_122,00-0040667,M.Golden,WR,11
2025_03_GB_CLE,3,CLE,GB,p_122,00-0038979,C.Tillman,WR,12
2025_03_GB_CLE,3,CLE,GB,p_122,00-0037267,J.Ford,RB,8
2025_03_GB_CLE,3,GB,CLE,p_113,00-0040009,S.Williams,WR,5
2025_03_GB_CLE,3,GB,CLE,p_122,00-0037306,J.FitzPatrick,TE,9
2025_03_GB_CLE,3,GB,CLE,p_122,00-0038393,D.Wicks,WR,4
2025_03_GB_CLE,3,GB,CLE,p_122,00-0038465,M.Heath,WR,5
2025_03_GB_CLE,3,GB,CLE,p_122,00-0038685,C.Brooks,RB,1
2025_03_GB_CLE,3,GB,CLE,p_122,00-0040009,S.Williams,WR,1
2025_03_GB_CLE,3,GB,CLE,p_113,00-0038465,M.Heath,WR,12
2025_03_GB_CLE,3,GB,CLE,p_113,00-0038685,C.Brooks,RB,6
2025_03_GB_CLE,3,GB,CLE,p_122,00-0037091,B.Melton,WR,3
2025_03_GB_CLE,3,GB,CLE,p_113,00-0038797,E.Wilson,RB,10
2025_03_GB_CLE,3,CLE,GB,p_023,00-0033885,D.Njoku,TE,1
2025_03_GB_CLE,3,CLE,GB,p_023,00-0036407,J.Jeudy,WR,1
2025_03_GB_CLE,3,CLE,GB,p_023,00-0038979,C.Tillman,WR,1
2025_03_GB_CLE,3,CLE,GB,p_023,00-0039379,J.Thrash,WR,1
2025_03_GB_CLE,3,CLE,GB,p_023,00-0040663,H.Fannin,TE,1
2025_03_GB_CLE,3,GB,CLE,p_122,00-0038797,E.Wilson,RB,5
2025_03_GB_CLE,3,GB,CLE,p_113,00-0037306,J.FitzPatrick,TE,5
2025_03_GB_CLE,3,GB,CLE,p_113,00-0039144,L.Musgrave,TE,1
2025_03_GB_CLE,3,CLE,GB,p_113,00-0037267,J.Ford,RB,15
2025_03_GB_CLE,3,CLE,GB,p_131,00-0033885,D.Njoku,TE,1
2025_03_GB_CLE,3,CLE,GB,p_131,00-0038710,B.Whiteheart,TE,1
2025_03_GB_CLE,3,CLE,GB,p_131,00-0040784,Q.Judkins,RB,1
2025_03_GB_CLE,3,CLE,GB,p_131,00-0040663,H.Fannin,TE,1
2025_03_GB_CLE,3,CLE,GB,p_131,00-0040782,I.Bond,WR,1
2025_03_GB_CLE,3,CLE,GB,p_122,00-0038710,B.Whiteheart,TE,1
2025_03_GB_CLE,3,CLE,GB,p_122,00-0040162,D.Sampson,RB,1
2025_03_GB_CLE,3,CLE,GB,p_111,00-0033885,D.Njoku,TE,1
2025_03_GB_CLE,3,CLE,GB,p_120,00-0033885,D.Njoku,TE,4
2025_03_GB_CLE,3,CLE,GB,p_120,00-0040784,Q.Judkins,RB,4
2025_03_GB_CLE,3,CLE,GB,p_120,00-0040663,H.Fannin,TE,4
2025_03_GB_CLE,3,GB,CLE,p_212,00-0035700,J.Jacobs,RB,1
2025_03_GB_CLE,3,GB,CLE,p_212,00-0037816,R.Doubs,WR,1
2025_03_GB_CLE,3,GB,CLE,p_212,00-0038996,T.Kraft,TE,1
2025_03_GB_CLE,3,GB,CLE,p_212,00-0038393,D.Wicks,WR,1
2025_03_GB_CLE,3,GB,CLE,p_212,00-0038685,C.Brooks,RB,1
2025_03_HOU_JAX,3,HOU,JAX,p_113,00-0034791,N.Chubb,RB,23
2025_03_HOU_JAX,3,HOU,JAX,p_113,00-0034775,C.Kirk,WR,38
2025_03_HOU_JAX,3,HOU,JAX,p_113,00-0034383,D.Schultz,TE,44
2025_03_HOU_JAX,3,HOU,JAX,p_113,00-0036554,N.Collins,WR,39
2025_03_HOU_JAX,3,HOU,JAX,p_113,00-0038618,X.Hutchinson,WR,37
2025_03_HOU_JAX,3,HOU,JAX,p_212,00-0034791,N.Chubb,RB,7
2025_03_HOU_JAX,3,HOU,JAX,p_212,00-0035726,J.Johnson,RB,11
2025_03_HOU_JAX,3,HOU,JAX,p_212,00-0036232,H.Bryant,TE,11
2025_03_HOU_JAX,3,HOU,JAX,p_212,00-0036554,N.Collins,WR,10
2025_03_HOU_JAX,3,HOU,JAX,p_212,00-0040130,J.Higgins,WR,9
2025_03_HOU_JAX,3,HOU,JAX,p_113,00-0040130,J.Higgins,WR,14
2025_03_HOU_JAX,3,JAX,HOU,p_122,00-0033246,J.Mundt,TE,12
2025_03_HOU_JAX,3,JAX,HOU,p_122,00-0036973,T.Etienne,RB,9
2025_03_HOU_JAX,3,JAX,HOU,p_122,00-0036626,D.Brown,WR,5
2025_03_HOU_JAX,3,JAX,HOU,p_122,00-0038935,B.Strange,TE,13
2025_03_HOU_JAX,3,JAX,HOU,p_122,00-0039893,B.Thomas,WR,11
2025_03_HOU_JAX,3,JAX,HOU,p_113,00-0033375,T.Patrick,WR,12
2025_03_HOU_JAX,3,JAX,HOU,p_113,00-0036973,T.Etienne,RB,7
2025_03_HOU_JAX,3,JAX,HOU,p_113,00-0036626,D.Brown,WR,7
2025_03_HOU_JAX,3,JAX,HOU,p_113,00-0038935,B.Strange,TE,11
2025_03_HOU_JAX,3,JAX,HOU,p_113,00-0039893,B.Thomas,WR,13
2025_03_HOU_JAX,3,JAX,HOU,p_113,00-0038606,P.Washington,WR,13
2025_03_HOU_JAX,3,JAX,HOU,p_113,00-0040238,L.Allen,RB,7
2025_03_HOU_JAX,3,HOU,JAX,p_122,00-0034383,D.Schultz,TE,4
2025_03_HOU_JAX,3,HOU,JAX,p_122,00-0036232,H.Bryant,TE,4
2025_03_HOU_JAX,3,HOU,JAX,p_122,00-0036554,N.Collins,WR,3
2025_03_HOU_JAX,3,HOU,JAX,p_122,00-0040130,J.Higgins,WR,3
2025_03_HOU_JAX,3,HOU,JAX,p_122,00-0040583,W.Marks,RB,1
2025_03_HOU_JAX,3,HOU,JAX,p_113,00-0040583,W.Marks,RB,22
2025_03_HOU_JAX,3,JAX,HOU,p_112,00-0036973,T.Etienne,RB,19
2025_03_HOU_JAX,3,JAX,HOU,p_112,00-0036626,D.Brown,WR,11
2025_03_HOU_JAX,3,JAX,HOU,p_112,00-0038935,B.Strange,TE,30
2025_03_HOU_JAX,3,JAX,HOU,p_112,00-0039893,B.Thomas,WR,31
2025_03_HOU_JAX,3,JAX,HOU,p_112,00-0038606,P.Washington,WR,28
2025_03_HOU_JAX,3,JAX,HOU,p_122,00-0037004,H.Long,TE,3
2025_03_HOU_JAX,3,JAX,HOU,p_112,00-0037004,H.Long,TE,5
2025_03_HOU_JAX,3,JAX,HOU,p_122,00-0033375,T.Patrick,WR,4
2025_03_HOU_JAX,3,JAX,HOU,p_122,00-0038606,P.Washington,WR,8
2025_03_HOU_JAX,3,JAX,HOU,p_122,00-0040719,B.Tuten,RB,5
2025_03_HOU_JAX,3,HOU,JAX,p_212,00-0034775,C.Kirk,WR,2
2025_03_HOU_JAX,3,HOU,JAX,p_212,00-0040583,W.Marks,RB,4
2025_03_HOU_JAX,3,HOU,JAX,p_113,00-0040138,J.Noel,WR,7
2025_03_HOU_JAX,3,HOU,JAX,p_203,00-0034775,C.Kirk,WR,1
2025_03_HOU_JAX,3,HOU,JAX,p_203,00-0035726,J.Johnson,RB,1
2025_03_HOU_JAX,3,HOU,JAX,p_203,00-0036554,N.Collins,WR,1
2025_03_HOU_JAX,3,HOU,JAX,p_203,00-0040130,J.Higgins,WR,1
2025_03_HOU_JAX,3,HOU,JAX,p_203,00-0040583,W.Marks,RB,1
2025_03_HOU_JAX,3,JAX,HOU,p_112,00-0040719,B.Tuten,RB,4
2025_03_HOU_JAX,3,JAX,HOU,p_113,00-0037004,H.Long,TE,3
2025_03_HOU_JAX,3,JAX,HOU,p_112,00-0040238,L.Allen,RB,14
2025_03_HOU_JAX,3,HOU,JAX,p_122,00-0034791,N.Chubb,RB,3
2025_03_HOU_JAX,3,HOU,JAX,p_122,00-0040138,J.Noel,WR,1
2025_03_HOU_JAX,3,HOU,JAX,p_212,00-0038618,X.Hutchinson,WR,1
2025_03_HOU_JAX,3,HOU,JAX,p_122,00-0038618,X.Hutchinson,WR,1
2025_03_HOU_JAX,3,JAX,HOU,p_113,00-0040719,B.Tuten,RB,1
2025_03_HOU_JAX,3,JAX,HOU,p_212,00-0036973,T.Etienne,RB,1
2025_03_HOU_JAX,3,JAX,HOU,p_212,00-0038935,B.Strange,TE,1
2025_03_HOU_JAX,3,JAX,HOU,p_212,00-0038606,P.Washington,WR,1
2025_03_HOU_JAX,3,JAX,HOU,p_212,00-0039893,B.Thomas,WR,1
2025_03_HOU_JAX,3,JAX,HOU,p_212,00-0040719,B.Tuten,RB,1
2025_03_HOU_JAX,3,JAX,HOU,p_131,00-0033246,J.Mundt,TE,2
2025_03_HOU_JAX,3,JAX,HOU,p_131,00-0036973,T.Etienne,RB,1
2025_03_HOU_JAX,3,JAX,HOU,p_131,00-0037004,H.Long,TE,2
2025_03_HOU_JAX,3,JAX,HOU,p_131,00-0038935,B.Strange,TE,2
2025_03_HOU_JAX,3,JAX,HOU,p_131,00-0039893,B.Thomas,WR,1
2025_03_HOU_JAX,3,JAX,HOU,p_113,00-0033246,J.Mundt,TE,1
2025_03_HOU_JAX,3,JAX,HOU,p_112,00-0033246,J.Mundt,TE,2
2025_03_HOU_JAX,3,JAX,HOU,p_112,00-0033375,T.Patrick,WR,4
2025_03_HOU_JAX,3,JAX,HOU,p_131,00-0033375,T.Patrick,WR,1
2025_03_HOU_JAX,3,JAX,HOU,p_131,00-0040719,B.Tuten,RB,1
2025_03_HOU_JAX,3,HOU,JAX,p_113,00-0036232,H.Bryant,TE,1
2025_03_CIN_MIN,3,MIN,CIN,p_113,00-0030035,A.Thielen,WR,45
2025_03_CIN_MIN,3,MIN,CIN,p_113,00-0035229,T.Hockenson,TE,30
2025_03_CIN_MIN,3,MIN,CIN,p_113,00-0036322,J.Jefferson,WR,34
2025_03_CIN_MIN,3,MIN,CIN,p_113,00-0037291,J.Nailor,WR,36
2025_03_CIN_MIN,3,MIN,CIN,p_113,00-0037525,J.Mason,RB,24
2025_03_CIN_MIN,3,MIN,CIN,p_113,00-0035249,J.Oliver,TE,6
2025_03_CIN_MIN,3,MIN,CIN,p_122,00-0035229,T.Hockenson,TE,11
2025_03_CIN_MIN,3,MIN,CIN,p_122,00-0035249,J.Oliver,TE,15
2025_03_CIN_MIN,3,MIN,CIN,p_122,00-0036322,J.Jefferson,WR,14
2025_03_CIN_MIN,3,MIN,CIN,p_122,00-0037291,J.Nailor,WR,14
2025_03_CIN_MIN,3,MIN,CIN,p_122,00-0037525,J.Mason,RB,12
2025_03_CIN_MIN,3,CIN,MIN,p_122,00-0035644,N.Fant,TE,14
2025_03_CIN_MIN,3,CIN,MIN,p_122,00-0035631,D.Sample,TE,27
2025_03_CIN_MIN,3,CIN,MIN,p_122,00-0036410,T.Higgins,WR,23
2025_03_CIN_MIN,3,CIN,MIN,p_122,00-0036900,J.Chase,WR,21
2025_03_CIN_MIN,3,CIN,MIN,p_122,00-0038597,C.Brown,RB,21
2025_03_CIN_MIN,3,CIN,MIN,p_113,00-0034829,M.Gesicki,TE,13
2025_03_CIN_MIN,3,CIN,MIN,p_113,00-0036410,T.Higgins,WR,23
2025_03_CIN_MIN,3,CIN,MIN,p_113,00-0036900,J.Chase,WR,26
2025_03_CIN_MIN,3,CIN,MIN,p_113,00-0038597,C.Brown,RB,9
2025_03_CIN_MIN,3,CIN,MIN,p_113,00-0038619,A.Iosivas,WR,28
2025_03_CIN_MIN,3,CIN,MIN,p_113,00-0033526,S.Perine,RB,12
2025_03_CIN_MIN,3,MIN,CIN,p_122,00-0040509,B.Yurosek,TE,4
2025_03_CIN_MIN,3,CIN,MIN,p_122,00-0034829,M.Gesicki,TE,4
2025_03_CIN_MIN,3,CIN,MIN,p_122,00-0038619,A.Iosivas,WR,7
2025_03_CIN_MIN,3,CIN,MIN,p_122,00-0039631,C.Grandy,TE,9
2025_03_CIN_MIN,3,CIN,MIN,p_113,00-0035631,D.Sample,TE,10
2025_03_CIN_MIN,3,CIN,MIN,p_122,00-0033526,S.Perine,RB,3
2025_03_CIN_MIN,3,CIN,MIN,p_113,00-0035644,N.Fant,TE,3
2025_03_CIN_MIN,3,MIN,CIN,p_122,00-0038440,Z.Scott,RB,3
2025_03_CIN_MIN,3,MIN,CIN,p_113,00-0038440,Z.Scott,RB,14
2025_03_CIN_MIN,3,CIN,MIN,p_113,00-0038839,M.Tinsley,WR,5
2025_03_CIN_MIN,3,CIN,MIN,p_131,00-0035644,N.Fant,TE,1
2025_03_CIN_MIN,3,CIN,MIN,p_131,00-0035631,D.Sample,TE,1
2025_03_CIN_MIN,3,CIN,MIN,p_131,00-0036900,J.Chase,WR,1
2025_03_CIN_MIN,3,CIN,MIN,p_131,00-0038597,C.Brown,RB,1
2025_03_CIN_MIN,3,CIN,MIN,p_131,00-0039631,C.Grandy,TE,1
2025_03_CIN_MIN,3,CIN,MIN,p_113,00-0038576,C.Jones,WR,2
2025_03_CIN_MIN,3,CIN,MIN,p_113,00-0040208,T.Brooks,RB,7
2025_03_CIN_MIN,3,CIN,MIN,p_113,00-0039631,C.Grandy,TE,2
2025_03_CIN_MIN,3,CIN,MIN,p_122,00-0038576,C.Jones,WR,1
2025_03_CIN_MIN,3,CIN,MIN,p_122,00-0040208,T.Brooks,RB,3
2025_03_CIN_MIN,3,MIN,CIN,p_113,00-0040154,T.Felton,WR,11
2025_03_CIN_MIN,3,MIN,CIN,p_113,00-0040506,M.Price,WR,9
2025_03_CIN_MIN,3,MIN,CIN,p_113,00-0040509,B.Yurosek,TE,9
2025_03_CIN_MIN,3,MIN,CIN,p_113,00-0036414,C.Akers,RB,7
2025_03_CIN_MIN,3,MIN,CIN,p_122,00-0040154,T.Felton,WR,1
2025_03_CIN_MIN,3,MIN,CIN,p_122,00-0040506,M.Price,WR,1
2025_03_CIN_MIN,3,CIN,MIN,p_122,00-0038839,M.Tinsley,WR,2
2025_03_PIT_NE,3,NE,PIT,p_122,00-0031588,S.Diggs,WR,13
2025_03_PIT_NE,3,NE,PIT,p_122,00-0033090,H.Henry,TE,35
2025_03_PIT_NE,3,NE,PIT,p_122,00-0032392,A.Hooper,TE,33
2025_03_PIT_NE,3,NE,PIT,p_122,00-0033555,M.Hollins,WR,24
2025_03_PIT_NE,3,NE,PIT,p_122,00-0036875,R.Stevenson,RB,8
2025_03_PIT_NE,3,NE,PIT,p_122,00-0038608,K.Boutte,WR,28
2025_03_PIT_NE,3,NE,PIT,p_113,00-0031588,S.Diggs,WR,21
2025_03_PIT_NE,3,NE,PIT,p_113,00-0033090,H.Henry,TE,23
2025_03_PIT_NE,3,NE,PIT,p_113,00-0036875,R.Stevenson,RB,15
2025_03_PIT_NE,3,NE,PIT,p_113,00-0038608,K.Boutte,WR,28
2025_03_PIT_NE,3,NE,PIT,p_113,00-0038621,D.Douglas,WR,26
2025_03_PIT_NE,3,PIT,NE,p_113,00-0035640,D.Metcalf,WR,14
2025_03_PIT_NE,3,PIT,NE,p_113,00-0036862,B.Skowronek,WR,4
2025_03_PIT_NE,3,PIT,NE,p_113,00-0037837,C.Austin,WR,14
2025_03_PIT_NE,3,PIT,NE,p_113,00-0037228,J.Warren,RB,11
2025_03_PIT_NE,3,PIT,NE,p_113,00-0038558,D.Washington,TE,4
2025_03_PIT_NE,3,PIT,NE,p_121,00-0033858,J.Smith,TE,2
2025_03_PIT_NE,3,PIT,NE,p_121,00-0035640,D.Metcalf,WR,2
2025_03_PIT_NE,3,PIT,NE,p_121,00-0037228,J.Warren,RB,2
2025_03_PIT_NE,3,PIT,NE,p_121,00-0038558,D.Washington,TE,2
2025_03_PIT_NE,3,PIT,NE,p_122,00-0033858,J.Smith,TE,22
2025_03_PIT_NE,3,PIT,NE,p_122,00-0035640,D.Metcalf,WR,22
2025_03_PIT_NE,3,PIT,NE,p_122,00-0036894,P.Freiermuth,TE,21
2025_03_PIT_NE,3,PIT,NE,p_122,00-0037837,C.Austin,WR,22
2025_03_PIT_NE,3,PIT,NE,p_122,00-0037228,J.Warren,RB,18
2025_03_PIT_NE,3,PIT,NE,p_131,00-0033858,J.Smith,TE,10
2025_03_PIT_NE,3,PIT,NE,p_131,00-0035298,S.Miller,WR,2
2025_03_PIT_NE,3,PIT,NE,p_131,00-0036894,P.Freiermuth,TE,10
2025_03_PIT_NE,3,PIT,NE,p_131,00-0037228,J.Warren,RB,9
2025_03_PIT_NE,3,PIT,NE,p_131,00-0038558,D.Washington,TE,10
2025_03_PIT_NE,3,PIT,NE,p_131,00-0035640,D.Metcalf,WR,8
2025_03_PIT_NE,3,PIT,NE,p_131,00-0036919,K.Gainwell,RB,1
2025_03_PIT_NE,3,NE,PIT,p_122,00-0040734,T.Henderson,RB,19
2025_03_PIT_NE,3,NE,PIT,p_212,00-0031588,S.Diggs,WR,4
2025_03_PIT_NE,3,NE,PIT,p_212,00-0032392,A.Hooper,TE,5
2025_03_PIT_NE,3,NE,PIT,p_212,00-0033555,M.Hollins,WR,6
2025_03_PIT_NE,3,NE,PIT,p_212,00-0036328,A.Gibson,RB,4
2025_03_PIT_NE,3,NE,PIT,p_212,00-0036875,R.Stevenson,RB,4
2025_03_PIT_NE,3,NE,PIT,p_113,00-0033555,M.Hollins,WR,16
2025_03_PIT_NE,3,NE,PIT,p_113,00-0040734,T.Henderson,RB,11
2025_03_PIT_NE,3,PIT,NE,p_122,00-0036919,K.Gainwell,RB,4
2025_03_PIT_NE,3,PIT,NE,p_212,00-0033858,J.Smith,TE,3
2025_03_PIT_NE,3,PIT,NE,p_212,00-0035640,D.Metcalf,WR,2
2025_03_PIT_NE,3,PIT,NE,p_212,00-0036919,K.Gainwell,RB,3
2025_03_PIT_NE,3,PIT,NE,p_212,00-0037837,C.Austin,WR,3
2025_03_PIT_NE,3,PIT,NE,p_212,00-0037228,J.Warren,RB,3
2025_03_PIT_NE,3,PIT,NE,p_113,00-0033858,J.Smith,TE,5
2025_03_PIT_NE,3,PIT,NE,p_113,00-0039739,R.Wilson,WR,9
2025_03_PIT_NE,3,PIT,NE,p_212,00-0035298,S.Miller,WR,1
2025_03_PIT_NE,3,PIT,NE,p_113,00-0036894,P.Freiermuth,TE,5
2025_03_PIT_NE,3,PIT,NE,p_122,00-0038558,D.Washington,TE,1
2025_03_PIT_NE,3,PIT,NE,p_113,00-0036919,K.Gainwell,RB,3
2025_03_PIT_NE,3,NE,PIT,p_122,00-0036328,A.Gibson,RB,8
2025_03_PIT_NE,3,NE,PIT,p_113,00-0040131,K.Williams,WR,5
2025_03_PIT_NE,3,NE,PIT,p_131,00-0031588,S.Diggs,WR,1
2025_03_PIT_NE,3,NE,PIT,p_131,00-0033090,H.Henry,TE,1
2025_03_PIT_NE,3,NE,PIT,p_131,00-0032392,A.Hooper,TE,1
2025_03_PIT_NE,3,NE,PIT,p_131,00-0036328,A.Gibson,RB,1
2025_03_PIT_NE,3,NE,PIT,p_131,00-0039305,J.Westover,TE,1
2025_03_PIT_NE,3,NE,PIT,p_113,00-0036328,A.Gibson,RB,6
2025_03_PIT_NE,3,NE,PIT,p_212,00-0038621,D.Douglas,WR,2
2025_03_PIT_NE,3,NE,PIT,p_212,00-0040734,T.Henderson,RB,4
2025_03_PIT_NE,3,NE,PIT,p_212,00-0033090,H.Henry,TE,1
2025_03_PIT_NE,3,NE,PIT,p_122,00-0038621,D.Douglas,WR,1
2025_03_PIT_NE,3,NE,PIT,p_113,00-0032392,A.Hooper,TE,9
2025_03_PIT_NE,3,PIT,NE,p_113,00-0035298,S.Miller,WR,1
2025_03_PIT_NE,3,NE,PIT,p_122,00-0040131,K.Williams,WR,4
2025_03_PIT_NE,3,NE,PIT,p_122,00-0039305,J.Westover,TE,2
2025_03_LA_PHI,3,LA,PHI,p_113,00-0031381,D.Adams,WR,48
