nflverse_game_id,week,posteam,defteam,p_113,p_122,p_221,p_131,p_212,p_014,p_103,p_112,p_111,p_104,p_121,p_230,p_211,p_120,p_023,p_130,p_140,p_123,p_114,p_203,p_220,p_234,p_032,p_102,p_202,p_132,p_041,p_311,p_005,p_141,p_031,p_020,p_320,p_010,p_110,p_022,p_213,p_001,p_101,p_301,p_040
2025_06_CHI_WAS,6,WAS,CHI,9.705423534945249,-2.6113584769773297,0,0,0,1.7846792209893465,0,-0.649158840358723,0,0,-7.5982184847816825,0,1.2186224926263094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_07_PIT_CIN,7,PIT,CIN,5.362135817995295,7.702242762432434,0.6696454414050095,3.268734469078481,-0.5228804111829959,0,0,1.0901491289841942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_07_PIT_CIN,7,CIN,PIT,23.143210632425003,0.44333056721370667,0,-0.5746036510681733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_07_LA_JAX,7,JAX,LA,0,0.6276423066155985,0,0,-0.44091130956076086,0,-2.012728255824186,-11.358096897732691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.411989864660427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_07_LA_JAX,7,LA,JAX,6.112306943512522,0,0,9.917523938813247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_07_NO_CHI,7,CHI,NO,0.2336916621228573,1.766505589330336,0,2.989044367452152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_07_NO_CHI,7,NO,CHI,-0.8030699490143494,-8.075585553771816,-3.6191612003021874,-0.3639707281254232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9743987962137908,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_07_MIA_CLE,7,CLE,MIA,4.972180122626014,-6.71005155901451,0,0,1.325850180350244,0,0,-0.583887753658928,0,0,0.9442287664860487,0,0,0.26018656231462955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_07_MIA_CLE,7,MIA,CLE,-11.090043162533668,-0.9694066533260446,2.323940046830103,0,-20.308242732833605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_07_LV_KC,7,LV,KC,-11.143759819067782,-9.511007093824446,0,-0.655235125683248,-0.7211226536892354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_07_LV_KC,7,KC,LV,4.682597388101396,9.423096681915922,0,-1.0161714932182804,0.31920021248515695,0,0,0.9048293784726411,0,0.8183838567929342,1.7519112257286906,2.166183802066371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_07_PHI_MIN,7,PHI,MIN,7.5881260892652325,2.4555895540397614,0,-0.2627231498481706,0.11892854853067547,0,0,5.839424783247523,0,0,-3.268271217995789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_07_PHI_MIN,7,MIN,PHI,-7.054645909130016,1.3598282901803032,0,0.6498687363346107,-1.0612227369565517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_07_CAR_NYJ,7,NYJ,CAR,-9.469384519735646,-4.944808228057809,-1.111430672230199,0,-0.07509932364337146,0,0,0,0,0,-0.34658806887455285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_07_CAR_NYJ,7,CAR,NYJ,-0.43024247914539826,-0.2449196010711603,-1.7350074991118163,-4.124433482182212,2.3685298711061478,-0.7803137151058763,0,0,0,-0.12313206621911377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_07_NE_TEN,7,TEN,NE,-13.207502399619974,2.000473589869216,0,-0.9901926853344776,0,0,0,0,0,0,-2.635997887235135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_07_NE_TEN,7,NE,TEN,16.078227483073864,1.5475623863749206,0,-0.1802346738986671,-0.8619798114523292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_07_NYG_DEN,7,NYG,DEN,24.614856553598774,-6.0145791651448235,0,-2.506737754039932,0,0,0,0,0,0,0,0,0,0,0,1.1365884792758152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_07_NYG_DEN,7,DEN,NYG,7.986554028117331,1.881694663374219,1.7414873223751783,-1.6925890704151243,0.05723045073682442,0,0,-0.82037357360241,0,0,0,-0.372014410502743,-0.5884004575200379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_07_IND_LAC,7,IND,LAC,21.22609093970107,3.7923687850125134,0,0.6694831802742556,0,0,0,-0.7814069754094817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_07_IND_LAC,7,LAC,IND,12.382345871439714,-2.1300654163351282,0,0,0,-4.6127684097155,0.06248558440711349,-1.2350561016937718,0,3.830725918058306,0.6070597177022137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_07_GB_ARI,7,ARI,GB,4.227877625918498,-3.7733125104554968,0,-1.3166234625387006,0,0,0.057375984732061625,1.4477508757845499,0,0,-0.8400214188732207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_07_GB_ARI,7,GB,ARI,6.513639638590027,3.3789927910547704,0,-1.7889775247313082,-0.8621283993124962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_07_WAS_DAL,7,DAL,WAS,15.963372807290796,-3.1640242236317135,-0.48108114721253514,-0.9062795299105346,-1.2092650965205394,2.3247868990292773,-1.6515393430599943,0,0,0,0,0,0,0,0,0,0,0,0,-0.2303771710721776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_07_WAS_DAL,7,WAS,DAL,-1.7254086963948794,-10.741666332716587,0,-2.4562053271802142,0,2.2495865740347654,0,0,0,0,2.123271929565817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_07_ATL_SF,7,ATL,SF,-14.533724916400388,4.234521308001975,0,0,2.9790483840042725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_07_ATL_SF,7,SF,ATL,6.259235810009612,0.26407885272055864,2.5407379257376306,0,-6.858378382836236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_07_HOU_SEA,7,SEA,HOU,-26.447035158625837,0.9552024971926585,-0.7649978446475769,-0.10708634566981345,4.034712955006398,2.4778651552041993,0,0,0,0,0,0,0,0,3.5041039544157684,0,0,0,0,0,1.105789780325722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_07_HOU_SEA,7,HOU,SEA,-10.200515247384814,-5.2141223905636,0,0,-0.8693644183222204,0,-2.4274337195965927,-1.6427649447869044,0,0,0,0,-2.276895036222413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_07_TB_DET,7,DET,TB,-12.382589157747526,7.184842781862244,0,-0.47357676818501204,0,0,0,0,0,0,0.7522390428930521,0,0,0,0,-0.5759525429457426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_07_TB_DET,7,TB,DET,-24.467121690893332,-0.8409057771787047,0,-0.4061701556202024,0,0,0,0,0,0,2.397331950138323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_08_MIN_LAC,8,MIN,LAC,-15.645189139684904,-2.0402138822246343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_08_MIN_LAC,8,LAC,MIN,9.855144999175852,-0.17632838868303224,0,-0.06738227885216475,0,0,1.8962323935659087,-1.2888742054346949,-0.8200086220167577,0,7.386929618918495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_08_MIA_ATL,8,MIA,ATL,-0.6278233724127191,-0.6504655601456761,0.16327406466007233,0,2.1440922672627494,0,1.1543594895629212,2.197829110256862,0,1.4795276736840606,0,0,-0.05827352637425065,0,0,0,0,0,0,6.222991756745614,0,0,0,0,0.30145617958623916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_08_MIA_ATL,8,ATL,MIA,-14.195204621355515,-2.539625544149185,0,0,2.7670805180678144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_08_CHI_BAL,8,CHI,BAL,6.094703982973867,-3.8934119836776517,0,0,0,-0.73738910688553,-1.3379918658174574,0,0,0,3.9451184780336916,0,0,0,0,-1.1291294159600511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_08_CHI_BAL,8,BAL,CHI,7.550819586426588,1.7411952972614704,5.491567114426289,-2.166918891191017,1.0018492134986445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_08_BUF_CAR,8,CAR,BUF,-15.599778412725666,-2.903133434825577,0,0.5244866239372641,-0.815857327892445,-0.3024306856095791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_08_BUF_CAR,8,BUF,CAR,8.88124008699357,0,4.79065143619664,2.2079720250330865,4.029366536182351,0,0,0,0,0,0,0,0.6963571664236952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_08_NYJ_CIN,8,CIN,NYJ,8.113728037354633,5.105536149610998,0,0,0,0.4338679765933193,0,0,0,0.8657893351046368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_08_NYJ_CIN,8,NYJ,CIN,10.25223881840858,10.44685256563492,0.7896050285780802,0,4.258706367196282,0,0,0,0,0,-2.5591917266428936,0,0.6988435832317919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_08_SF_HOU,8,HOU,SF,16.51806694231722,-2.568689242936671,0,0,-0.8825791252893396,0,4.373985404439736,0.0022733117955446858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0254869560012594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_08_SF_HOU,8,SF,HOU,1.3067184780084062,-0.499477899633348,0,0,-2.66491524841683,0,0,0,0,0,0,0.7231044294021558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_08_CLE_NE,8,NE,CLE,-1.0645369160402502,4.276533025316894,0,2.439749975746963,0.4196987852919847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_08_CLE_NE,8,CLE,NE,-12.194230931655467,-0.4253123537199571,0,0,-1.6675308009143919,0,0,0,0,0,0.39941119705326855,0,0,0,-3.109684376104269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_08_NYG_PHI,8,PHI,NYG,9.897935337894296,14.062766925781034,0,-1.95911288051866,0,0,0,4.879094486939721,0,0,-0.4734864122001454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_08_NYG_PHI,8,NYG,PHI,-5.788518382986183,8.908711445343215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_08_TB_NO,8,NO,TB,-30.4029890244846,-3.2336201888974756,0,-0.4717691147234291,0,0,0,0,0,-0.5655234770383686,0,0,0,0,0,0,0,0,0,0,0,0,-0.49448896292597055,0,0,0,0.9464218802750111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_08_TB_NO,8,TB,NO,-2.045602629524431,-6.670825015520677,0,-0.7899050533305854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_08_DAL_DEN,8,DEN,DAL,18.94722313501433,2.554294943562243,-1.5711576855974272,1.3529006150492933,0.21127071988303214,0,0,0,0,0,-0.8664859497803263,0,0,0,1.409371235058643,1.3533833725959994,0,0,0,0,-0.6019736968446523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_08_DAL_DEN,8,DAL,DEN,8.815265269780394,3.201667193789035,1.246294708456844,0,-8.181003415316809,0,0,0,0,0,0,0.608848316129297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_08_TEN_IND,8,IND,TEN,16.226277547096497,-0.12312121322611347,0,-0.29471827019006014,2.1172994443331845,0,0,0,0,0,0.3923705262131989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_08_TEN_IND,8,TEN,IND,4.063200417382177,-5.053663447208237,0,0,-2.0894196038134396,0,0,0,0,0,0,0,0,0,0,0.5697350174887106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_08_GB_PIT,8,GB,PIT,12.099563256379394,9.702227758709341,0,-1.0436094076040376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_08_GB_PIT,8,PIT,GB,3.0389121945532978,-9.035035617656405,0,-1.254548053315375,0,0,0,0.9760127066401765,0,0,0,0,0,0,0,0,0,0,0,0,-0.947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_08_WAS_KC,8,WAS,KC,-7.775628810282797,-0.7636581988772377,0,0,0.6052607833407819,-0.5337439924478531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_08_WAS_KC,8,KC,WAS,8.453464822319802,5.7440584897994995,0,1.8681791611015797,0,0,0,-0.6366810986073688,2.394977171206847,0,0,-0.009622431884054095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_09_BAL_MIA,9,MIA,BAL,-8.492410636223621,-1.6902788530569524,0,0,-6.873515190248103,0,1.7348895192262717,0.2042039108928293,0,1.9272065139375627,0,0,0.18034654296934605,0,0,0,0,0,0,0,0,0,0,0,-0.29191156663000584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_09_BAL_MIA,9,BAL,MIA,2.9158370193908922,10.580762613739353,-2.7527252188301645,-0.5713523977901787,3.451639029546641,0,0,0,0,0,0,-1.9114690521382727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24578949104761705,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_09_CHI_CIN,9,CHI,CIN,27.162313068686352,-0.2751371142365969,0,0,0,2.5775145246298052,0,4.674447114462964,0,0,1.128533674017127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_09_CHI_CIN,9,CIN,CHI,18.720373709313666,-1.2885511854547076,0,0,0,0,0,0,0,-3.026142170303501,0.4548438701312989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_09_MIN_DET,9,DET,MIN,2.7761524044506527,-5.547030323883519,0,0,-2.3591881215106696,0,0,2.6727561997249722,0,0,-0.18047367956023663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_09_MIN_DET,9,MIN,DET,-3.0133712871458584,2.927626427379437,0,-0.2724500672193244,2.890668125124648,0,0,0,0,0,0,0,0,0,0,-2.591211462271139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_09_CAR_GB,9,CAR,GB,8.514581354509573,-2.537897372705629,0,0.5373642826711178,-0.5492697148583829,0.054706177848856896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39695600094273686,0,0,0,0,0,0,0,0,0,0,0,0
2025_09_CAR_GB,9,GB,CAR,7.074950894007715,-6.033962350862566,0,0,-0.3924278293270618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_09_DEN_HOU,9,HOU,DEN,-7.632763845809912,-3.024150957353413,0,0,2.0583594186464325,0,-0.3939335491741076,-0.5845500704599544,0,0,0,0,-0.46440239367075264,0,0,0,0,0,0,0,-1.6546509463805705,0,0,0,-0.6285293226828799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_09_DEN_HOU,9,DEN,HOU,-2.658612987265343,-0.9993198767770082,1.7963270634645596,-3.0399538084166124,-0.6809255419648252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_09_ATL_NE,9,ATL,NE,-0.9551582689892588,3.0582150275586173,0,0,1.1241099637118168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_09_ATL_NE,9,NE,ATL,-2.1592070055959436,1.5361547426437028,0,0.8602377060451545,0,0,0,0,0,0,0.6350752338767052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_09_SF_NYG,9,NYG,SF,12.593460582617563,-2.7647542240752685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_09_SF_NYG,9,SF,NYG,4.435198901931006,3.3102611456997693,3.1897086945245974,0,8.894236826512497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_09_IND_PIT,9,PIT,IND,-4.477209804264451,0.5126744431473229,2.192141710082069,-3.9149758777057286,-0.4000827497802675,0,0,-1.2376810483110603,0,0,0,0,0,0,0,0,0,0,0,0,1.364922553068027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_09_IND_PIT,9,IND,PIT,-1.6574846956063993,-1.1059168226784095,0,0.49626563396304846,0,0,0,-6.356522388619991,0,0,1.685289135959465,0,0,0,0,-1.2251709350384772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_09_LAC_TEN,9,TEN,LAC,0.04243839477966871,-0.8716667516855523,0,0,-2.1199524644762278,0,0,-1.4827326444689044,0,0,-1.5461549505125731,0,0,-4.991004474810325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_09_LAC_TEN,9,LAC,TEN,-0.6176443995302174,0,0,0,0,0,0,1.9497823656420223,0,0,4.063081124710152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_09_NO_LA,9,NO,LA,-3.1188349438016303,-4.723292603506707,0,-0.7342881641816348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5449473472544923,0,0,0.6478990998584777,0,0,0,-3.434821048984304,0,0,0,0,0,0,0,0,0,0,0
2025_09_NO_LA,9,LA,NO,11.974034376665795,0,0,11.617562151979655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_09_JAX_LV,9,JAX,LV,6.91554232526662,2.339531312813051,0,0,-1.702973691164516,0,0.5248465669574216,4.03334148862632,0,0,-1.9702331672306173,0,-0.3160163280554116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_09_JAX_LV,9,LV,JAX,7.475602592268959,5.900049944670116,0,-2.039222967461683,0,0,0,0,0,0,0,0,0,0,0,-0.9878852528636344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_09_KC_BUF,9,BUF,KC,8.531940841581672,0.5951000049244612,3.6467239221531096,0.9757204935303889,-0.7226680694147944,0,0,0,0,0,0,0,1.2513747242919635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_09_KC_BUF,9,KC,BUF,-4.707325361226905,-0.502408915282432,0,1.841530945384875,0.774274343624711,0,0,0,0,0,0,0,0,0,3.5050005026860163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_09_SEA_WAS,9,WAS,SEA,-5.263854002056178,2.1070326010813005,0,2.1015217551321257,-1.9973329733184073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5336109390482306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_09_SEA_WAS,9,SEA,WAS,22.853559780391336,4.375372747133952,-0.46951377351069823,1.091431628447026,-0.2776204190449789,0,0,0,0,0,0,0,0,0,-3.977893604664132,0,0,0,0,0,-0.4100746350013651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_09_ARI_DAL,9,DAL,ARI,-9.05804267406659,-1.0028071425040253,-0.25120844854973257,0.7767258834792301,0,-0.12824458989780396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_09_ARI_DAL,9,ARI,DAL,10.13348870442882,0.5190201440709643,0,-1.860813625564333,0,0.8524318772833794,-0.9433425968163647,-1.5799082208541222,0,0,-0.3029389887233265,0,0,-0.6835958286537789,0.4829092992004007,1.3916050859261304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_10_LV_DEN,10,LV,DEN,-5.9707667636191895,-16.705654025368858,0,-0.8813429598230869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_10_LV_DEN,10,DEN,LV,-10.18030199710886,-3.090057536435779,1.5979799320339225,-4.031719361392031,-0.9298772210604511,0,0,-0.32409609225578606,0,0,-1.05974708404392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_10_ATL_IND,10,IND,ATL,-6.842087452954552,15.210347843007185,0,3.1348813489750027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_10_ATL_IND,10,ATL,IND,-2.8313256412220653,6.163227676836075,2.780645148945041,-0.48865198786370456,-5.978040116639912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_10_NO_CAR,10,CAR,NO,-17.37684028327389,-0.5348304838407785,0,-0.18998123775236309,0,0,0,0,0,2.19841375015676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_10_NO_CAR,10,NO,CAR,12.170088048733305,-5.156957205605263,0,2.983458141097799,0,0,0,0,0,0,0,0,0,0,0,-0.5716532029327936,-0.6778395886649378,0,0,0,0,0,0,0,0,1.8297879172605462,-1.2922663462813944,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_10_NYG_CHI,10,CHI,NYG,-1.395517340048003,7.971776423975825,0,0,0,0,0,0,0,0,-1.5219536581425928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_10_NYG_CHI,10,NYG,CHI,-7.025473055294208,10.260092414335581,0,-3.6329982456518337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_10_JAX_HOU,10,HOU,JAX,11.066404627301324,-1.3199908631066792,0,0,-1.4031740503851324,0,0.14971715211868286,-0.7482005002093501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_10_JAX_HOU,10,JAX,HOU,-5.885247830402533,-0.16635741718346253,0,0,-1.690291678532958,0,0.51573785970686,-5.974540018592961,0,0,1.363335526548326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_10_BUF_MIA,10,MIA,BUF,0.38010130686806365,9.836836586007848,0.02738668629899621,0,4.269937049713917,0,-0.09647670295089483,-1.3931355047388934,0,0,0,0,3.3156030487734824,0,0,0,0,0,0,0.7098125745542347,0,0,0,0,-1.1219323565601371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_10_BUF_MIA,10,BUF,MIA,0.38568681482877587,-0.9820365277118981,-6.062259234429803,0.506984801730141,0,0,0,0,0,0,0,0,0.5375779685564339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_10_BAL_MIN,10,BAL,MIN,1.1435827341933704,-1.4317426212827002,-2.2710956760946583,0.5804405816015787,3.6545972031163982,0,0,0,0,0,0,0.7372766896733083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6620902395807207,0,0,0,0,0,0,0,0,0,0,0,0,0
